fine,coarse,product_name,brand,size,unit_price_sgd,per_unit_sgd,image_source,image_url,source_url,local_path,scrape_date
Gardenia-White-Bread,Bakery,Gardenia-White-Bread (Bing: Gardenia white bread loaf Singapore product packaging),,,,,bing,https://i.pinimg.com/originals/56/39/e6/5639e642d1ad2b79aa1a1ea1336ee26c.jpg,https://i.pinimg.com/originals/56/39/e6/5639e642d1ad2b79aa1a1ea1336ee26c.jpg,sg_dataset/images/Bakery/Gardenia-White-Bread/Gardenia-White-Bread_033.jpg,2026-07-09
Gardenia-White-Bread,Bakery,Gardenia-White-Bread (Bing: Gardenia white bread loaf Singapore product packaging),,,,,bing,https://wallpapers.com/images/hd/funny-cats-pictures-kzzd1glchpy89qws.jpg,https://wallpapers.com/images/hd/funny-cats-pictures-kzzd1glchpy89qws.jpg,sg_dataset/images/Bakery/Gardenia-White-Bread/Gardenia-White-Bread_035.jpg,2026-07-09
Gardenia-White-Bread,Bakery,Gardenia-White-Bread (Bing: Gardenia white bread loaf Singapore product packaging),,,,,bing,https://i.pinimg.com/originals/a5/6c/df/a56cdfa87cc9d900948d08b43e71c973.png,https://i.pinimg.com/originals/a5/6c/df/a56cdfa87cc9d900948d08b43e71c973.png,sg_dataset/images/Bakery/Gardenia-White-Bread/Gardenia-White-Bread_037.jpg,2026-07-09
Gardenia-White-Bread,Bakery,Gardenia-White-Bread (Bing: Gardenia white bread loaf Singapore product packaging),,,,,bing,https://i.pinimg.com/originals/89/53/04/895304d188a91ab4ba4340b93e37b640.jpg,https://i.pinimg.com/originals/89/53/04/895304d188a91ab4ba4340b93e37b640.jpg,sg_dataset/images/Bakery/Gardenia-White-Bread/Gardenia-White-Bread_039.jpg,2026-07-09
Gardenia-White-Bread,Bakery,Gardenia-White-Bread (Bing: Gardenia white bread loaf Singapore product packaging),,,,,bing,https://i.pinimg.com/originals/58/25/49/5825498321351abeffc86d3a89ed7251.jpg,https://i.pinimg.com/originals/58/25/49/5825498321351abeffc86d3a89ed7251.jpg,sg_dataset/images/Bakery/Gardenia-White-Bread/Gardenia-White-Bread_041.jpg,2026-07-09
Gardenia-White-Bread,Bakery,Gardenia-White-Bread (Bing: Gardenia white bread loaf Singapore product packaging),,,,,bing,https://i.pinimg.com/originals/28/df/22/28df2223147fd6962b2e15b0cd21dbd9.png?nii=t,https://i.pinimg.com/originals/28/df/22/28df2223147fd6962b2e15b0cd21dbd9.png?nii=t,sg_dataset/images/Bakery/Gardenia-White-Bread/Gardenia-White-Bread_043.jpg,2026-07-09
Gardenia-White-Bread,Bakery,Gardenia-White-Bread (Bing: Gardenia white bread loaf Singapore product packaging),,,,,bing,https://i.pinimg.com/originals/f4/40/8a/f4408ae59bc76f809d049fcc92cbea80.jpg,https://i.pinimg.com/originals/f4/40/8a/f4408ae59bc76f809d049fcc92cbea80.jpg,sg_dataset/images/Bakery/Gardenia-White-Bread/Gardenia-White-Bread_045.jpg,2026-07-09
Gardenia-White-Bread,Bakery,Gardenia-White-Bread (Bing: Gardenia white bread loaf Singapore product packaging),,,,,bing,https://i.kym-cdn.com/entries/icons/original/000/046/895/huh_cat.jpg,https://i.kym-cdn.com/entries/icons/original/000/046/895/huh_cat.jpg,sg_dataset/images/Bakery/Gardenia-White-Bread/Gardenia-White-Bread_047.jpg,2026-07-09
Gardenia-White-Bread,Bakery,Gardenia-White-Bread (Bing: Gardenia white bread loaf Singapore product packaging),,,,,bing,https://i.pinimg.com/originals/7d/8b/0b/7d8b0baf8368be4aa18d5d72d6503383.jpg,https://i.pinimg.com/originals/7d/8b/0b/7d8b0baf8368be4aa18d5d72d6503383.jpg,sg_dataset/images/Bakery/Gardenia-White-Bread/Gardenia-White-Bread_049.jpg,2026-07-09
Gardenia-White-Bread,Bakery,Gardenia-White-Bread (Bing: Gardenia white bread loaf Singapore product packaging),,,,,bing,https://i.kym-cdn.com/entries/icons/original/000/043/403/cover3.jpg,https://i.kym-cdn.com/entries/icons/original/000/043/403/cover3.jpg,sg_dataset/images/Bakery/Gardenia-White-Bread/Gardenia-White-Bread_051.jpg,2026-07-09
Gardenia-White-Bread,Bakery,Gardenia-White-Bread (Bing: Gardenia white bread loaf Singapore product packaging),,,,,bing,https://i.pinimg.com/originals/59/54/b4/5954b408c66525ad932faa693a647e3f.jpg,https://i.pinimg.com/originals/59/54/b4/5954b408c66525ad932faa693a647e3f.jpg,sg_dataset/images/Bakery/Gardenia-White-Bread/Gardenia-White-Bread_053.jpg,2026-07-09
Gardenia-White-Bread,Bakery,Gardenia-White-Bread (Bing: Gardenia white bread loaf Singapore product packaging),,,,,bing,https://i.pinimg.com/originals/8e/05/9c/8e059cbbc578edfddf72b29cd1b0d5a0.jpg,https://i.pinimg.com/originals/8e/05/9c/8e059cbbc578edfddf72b29cd1b0d5a0.jpg,sg_dataset/images/Bakery/Gardenia-White-Bread/Gardenia-White-Bread_055.jpg,2026-07-09
Gardenia-White-Bread,Bakery,Gardenia-White-Bread (Bing: Gardenia white bread loaf Singapore product packaging),,,,,bing,https://i.pinimg.com/originals/18/f3/6d/18f36d3c70be9d4fae7256335d1cdf90.png,https://i.pinimg.com/originals/18/f3/6d/18f36d3c70be9d4fae7256335d1cdf90.png,sg_dataset/images/Bakery/Gardenia-White-Bread/Gardenia-White-Bread_057.jpg,2026-07-09
Gardenia-White-Bread,Bakery,Gardenia-White-Bread (Bing: Gardenia white bread loaf Singapore product packaging),,,,,bing,https://i.pinimg.com/originals/53/cc/38/53cc38258c76e063429ebcbe98bc3dc5.jpg,https://i.pinimg.com/originals/53/cc/38/53cc38258c76e063429ebcbe98bc3dc5.jpg,sg_dataset/images/Bakery/Gardenia-White-Bread/Gardenia-White-Bread_059.jpg,2026-07-09
Gardenia-White-Bread,Bakery,Gardenia-White-Bread (Bing: Gardenia white bread loaf Singapore product packaging),,,,,bing,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/faee8064-70fc-44e6-ad28-f784f4bf8787/dfpd521-b8674d61-e80e-4ac7-940f-c7e2d90d887b.jpg/v1/fill/w_719,h_1029,q_75,strp/fanart_goku_ultra_instinct_by_allluispowerart_dfpd521-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTAyOSIsInBhdGgiOiJcL2ZcL2ZhZWU4MDY0LTcwZmMtNDRlNi1hZDI4LWY3ODRmNGJmODc4N1wvZGZwZDUyMS1iODY3NGQ2MS1lODBlLTRhYzctOTQwZi1jN2UyZDkwZDg4N2IuanBnIiwid2lkdGgiOiI8PTcxOSJ9XV0sImF1ZCI6WyJ1cm46c2VydmljZTppbWFnZS5vcGVyYXRpb25zIl19.8ysGOr3NvCuuUW03MzwAKbQWYGzoQDux5SkehMKwv4Y","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/faee8064-70fc-44e6-ad28-f784f4bf8787/dfpd521-b8674d61-e80e-4ac7-940f-c7e2d90d887b.jpg/v1/fill/w_719,h_1029,q_75,strp/fanart_goku_ultra_instinct_by_allluispowerart_dfpd521-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTAyOSIsInBhdGgiOiJcL2ZcL2ZhZWU4MDY0LTcwZmMtNDRlNi1hZDI4LWY3ODRmNGJmODc4N1wvZGZwZDUyMS1iODY3NGQ2MS1lODBlLTRhYzctOTQwZi1jN2UyZDkwZDg4N2IuanBnIiwid2lkdGgiOiI8PTcxOSJ9XV0sImF1ZCI6WyJ1cm46c2VydmljZTppbWFnZS5vcGVyYXRpb25zIl19.8ysGOr3NvCuuUW03MzwAKbQWYGzoQDux5SkehMKwv4Y",sg_dataset/images/Bakery/Gardenia-White-Bread/Gardenia-White-Bread_061.jpg,2026-07-09
Gardenia-White-Bread,Bakery,Gardenia-White-Bread (Bing: Gardenia white bread loaf Singapore product packaging),,,,,bing,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/a4994479-a508-4994-9446-3da5de777ad6/de1vhvg-456d42cf-8bbd-4669-aaa2-5754d29761ec.jpg/v1/fill/w_1600,h_2141,q_75,strp/goku_ultra_instinct_art_colored__by_brycebrownarts_de1vhvg-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MjE0MSIsInBhdGgiOiJcL2ZcL2E0OTk0NDc5LWE1MDgtNDk5NC05NDQ2LTNkYTVkZTc3N2FkNlwvZGUxdmh2Zy00NTZkNDJjZi04YmJkLTQ2NjktYWFhMi01NzU0ZDI5NzYxZWMuanBnIiwid2lkdGgiOiI8PTE2MDAifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.Y_KYcG2paDME74tZ4_srIQdIfuXM61yLwPY0LRkVnzo","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/a4994479-a508-4994-9446-3da5de777ad6/de1vhvg-456d42cf-8bbd-4669-aaa2-5754d29761ec.jpg/v1/fill/w_1600,h_2141,q_75,strp/goku_ultra_instinct_art_colored__by_brycebrownarts_de1vhvg-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MjE0MSIsInBhdGgiOiJcL2ZcL2E0OTk0NDc5LWE1MDgtNDk5NC05NDQ2LTNkYTVkZTc3N2FkNlwvZGUxdmh2Zy00NTZkNDJjZi04YmJkLTQ2NjktYWFhMi01NzU0ZDI5NzYxZWMuanBnIiwid2lkdGgiOiI8PTE2MDAifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.Y_KYcG2paDME74tZ4_srIQdIfuXM61yLwPY0LRkVnzo",sg_dataset/images/Bakery/Gardenia-White-Bread/Gardenia-White-Bread_065.jpg,2026-07-09
Gardenia-White-Bread,Bakery,Gardenia-White-Bread (Bing: Gardenia white bread loaf Singapore product packaging),,,,,bing,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/ea37168f-58bf-43ec-b98d-f15c62f681dd/deuaw13-ecc79dd6-def0-4868-8258-fdc10c35d351.jpg/v1/fill/w_850,h_478,q_75,strp/a_cool_fanart_of_goku__ultra_instinct__by_l_dawg211_deuaw13-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDc4IiwicGF0aCI6IlwvZlwvZWEzNzE2OGYtNThiZi00M2VjLWI5OGQtZjE1YzYyZjY4MWRkXC9kZXVhdzEzLWVjYzc5ZGQ2LWRlZjAtNDg2OC04MjU4LWZkYzEwYzM1ZDM1MS5qcGciLCJ3aWR0aCI6Ijw9ODUwIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmltYWdlLm9wZXJhdGlvbnMiXX0.Yn2TcLjY4yphsnM8u42i3yBusm0UFV4Kfef2dMIOLmY","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/ea37168f-58bf-43ec-b98d-f15c62f681dd/deuaw13-ecc79dd6-def0-4868-8258-fdc10c35d351.jpg/v1/fill/w_850,h_478,q_75,strp/a_cool_fanart_of_goku__ultra_instinct__by_l_dawg211_deuaw13-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NDc4IiwicGF0aCI6IlwvZlwvZWEzNzE2OGYtNThiZi00M2VjLWI5OGQtZjE1YzYyZjY4MWRkXC9kZXVhdzEzLWVjYzc5ZGQ2LWRlZjAtNDg2OC04MjU4LWZkYzEwYzM1ZDM1MS5qcGciLCJ3aWR0aCI6Ijw9ODUwIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmltYWdlLm9wZXJhdGlvbnMiXX0.Yn2TcLjY4yphsnM8u42i3yBusm0UFV4Kfef2dMIOLmY",sg_dataset/images/Bakery/Gardenia-White-Bread/Gardenia-White-Bread_067.jpg,2026-07-09
Gardenia-White-Bread,Bakery,Gardenia-White-Bread (Bing: Gardenia white bread loaf Singapore product packaging),,,,,bing,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/f70f33a1-6b09-4c92-9e59-885dc2054b04/dgk2eyg-1aff1342-7200-427f-8a66-5ed5e852cd29.png/v1/fill/w_687,h_865,q_80,strp/mastered_ultra_instinct_goku_art_by_greyskyz08_dgk2eyg-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9ODY1IiwicGF0aCI6IlwvZlwvZjcwZjMzYTEtNmIwOS00YzkyLTllNTktODg1ZGMyMDU0YjA0XC9kZ2syZXlnLTFhZmYxMzQyLTcyMDAtNDI3Zi04YTY2LTVlZDVlODUyY2QyOS5wbmciLCJ3aWR0aCI6Ijw9Njg3In1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmltYWdlLm9wZXJhdGlvbnMiXX0.vDQI_NcZbncePdGb3gCos5FpumEenTZkYstrI9EP5JY","https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/f70f33a1-6b09-4c92-9e59-885dc2054b04/dgk2eyg-1aff1342-7200-427f-8a66-5ed5e852cd29.png/v1/fill/w_687,h_865,q_80,strp/mastered_ultra_instinct_goku_art_by_greyskyz08_dgk2eyg-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9ODY1IiwicGF0aCI6IlwvZlwvZjcwZjMzYTEtNmIwOS00YzkyLTllNTktODg1ZGMyMDU0YjA0XC9kZ2syZXlnLTFhZmYxMzQyLTcyMDAtNDI3Zi04YTY2LTVlZDVlODUyY2QyOS5wbmciLCJ3aWR0aCI6Ijw9Njg3In1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmltYWdlLm9wZXJhdGlvbnMiXX0.vDQI_NcZbncePdGb3gCos5FpumEenTZkYstrI9EP5JY",sg_dataset/images/Bakery/Gardenia-White-Bread/Gardenia-White-Bread_069.jpg,2026-07-09
Gardenia-White-Bread,Bakery,Gardenia-White-Bread (Bing: Gardenia white bread loaf Singapore product packaging),,,,,bing,"https://ih1.redbubble.net/image.747374382.5358/fposter,small,wall_texture,product,750x1000.u2.jpg","https://ih1.redbubble.net/image.747374382.5358/fposter,small,wall_texture,product,750x1000.u2.jpg",sg_dataset/images/Bakery/Gardenia-White-Bread/Gardenia-White-Bread_071.jpg,2026-07-09
Gardenia-White-Bread,Bakery,Gardenia-White-Bread (Bing: Gardenia white bread loaf Singapore product packaging),,,,,bing,https://www.zbrushcentral.com/uploads/default/original/4X/4/0/9/409a664b7f913f958c83b6863f7c94bb00f0dd46.jpeg,https://www.zbrushcentral.com/uploads/default/original/4X/4/0/9/409a664b7f913f958c83b6863f7c94bb00f0dd46.jpeg,sg_dataset/images/Bakery/Gardenia-White-Bread/Gardenia-White-Bread_073.jpg,2026-07-09
Gardenia-White-Bread,Bakery,Gardenia-White-Bread (Bing: Gardenia white bread loaf Singapore product packaging),,,,,bing,https://wallpaperaccess.com/full/388443.png,https://wallpaperaccess.com/full/388443.png,sg_dataset/images/Bakery/Gardenia-White-Bread/Gardenia-White-Bread_075.jpg,2026-07-09
Gardenia-White-Bread,Bakery,Gardenia-White-Bread (Bing: Gardenia white bread loaf Singapore product packaging),,,,,bing,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/fcc8540c-16f2-442f-9a10-1b35f518cdd4/dflg7x2-6d37bf82-41e6-41d9-99ba-e4cf0ee6bb93.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcL2ZjYzg1NDBjLTE2ZjItNDQyZi05YTEwLTFiMzVmNTE4Y2RkNFwvZGZsZzd4Mi02ZDM3YmY4Mi00MWU2LTQxZDktOTliYS1lNGNmMGVlNmJiOTMuanBnIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.q7y-nlGoYbHib8gsf2o8B8GWBnFHG3ldc6mmj-4VslI,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/fcc8540c-16f2-442f-9a10-1b35f518cdd4/dflg7x2-6d37bf82-41e6-41d9-99ba-e4cf0ee6bb93.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcL2ZjYzg1NDBjLTE2ZjItNDQyZi05YTEwLTFiMzVmNTE4Y2RkNFwvZGZsZzd4Mi02ZDM3YmY4Mi00MWU2LTQxZDktOTliYS1lNGNmMGVlNmJiOTMuanBnIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.q7y-nlGoYbHib8gsf2o8B8GWBnFHG3ldc6mmj-4VslI,sg_dataset/images/Bakery/Gardenia-White-Bread/Gardenia-White-Bread_077.jpg,2026-07-09
Kaya-Spread,Spreads,FairPrice Nonya Kaya,Fairprice,250g,2.9,2.9,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/79485_XL1_20250918.jpg,https://www.fairprice.com.sg/product/fairprice-nonya-kaya-250g-79485,sg_dataset/images/Spreads/Kaya-Spread/Kaya-Spread_001.jpg,2026-07-09
Kaya-Spread,Spreads,FairPrice Nonya Kaya,Fairprice,250g,2.9,2.9,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/79485_LXL1_20250918.jpg,https://www.fairprice.com.sg/product/fairprice-nonya-kaya-250g-79485,sg_dataset/images/Spreads/Kaya-Spread/Kaya-Spread_003.jpg,2026-07-09
Kaya-Spread,Spreads,FairPrice Nonya Kaya,Fairprice,250g,2.9,2.9,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/79485_BXL1_20250918.jpg,https://www.fairprice.com.sg/product/fairprice-nonya-kaya-250g-79485,sg_dataset/images/Spreads/Kaya-Spread/Kaya-Spread_005.jpg,2026-07-09
Kaya-Spread,Spreads,FairPrice Nonya Kaya,Fairprice,410g,3.34,3.34,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/41046_XL1_20250918.jpg,https://www.fairprice.com.sg/product/fairprice-nonya-kaya-410g-41046,sg_dataset/images/Spreads/Kaya-Spread/Kaya-Spread_007.jpg,2026-07-09
Kaya-Spread,Spreads,FairPrice Nonya Kaya,Fairprice,410g,3.34,3.34,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/41046_LXL1_20250918.jpg,https://www.fairprice.com.sg/product/fairprice-nonya-kaya-410g-41046,sg_dataset/images/Spreads/Kaya-Spread/Kaya-Spread_009.jpg,2026-07-09
Kaya-Spread,Spreads,FairPrice Nonya Kaya,Fairprice,410g,3.34,3.34,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/41046_BXL1_20250918.jpg,https://www.fairprice.com.sg/product/fairprice-nonya-kaya-410g-41046,sg_dataset/images/Spreads/Kaya-Spread/Kaya-Spread_011.jpg,2026-07-09
Kaya-Spread,Spreads,Glory Nonya Kaya - Coconut Jam,Glory,400g,3.47,3.47,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/47268_XL1_20230904.jpg,https://www.fairprice.com.sg/product/glory-nonya-kaya-400g-47268,sg_dataset/images/Spreads/Kaya-Spread/Kaya-Spread_013.jpg,2026-07-09
Kaya-Spread,Spreads,Glory Nonya Kaya - Coconut Jam,Glory,400g,3.47,3.47,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/47268_LXL1_20230904.jpg,https://www.fairprice.com.sg/product/glory-nonya-kaya-400g-47268,sg_dataset/images/Spreads/Kaya-Spread/Kaya-Spread_015.jpg,2026-07-09
Kaya-Spread,Spreads,Glory Nonya Kaya - Coconut Jam,Glory,400g,3.47,3.47,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/47268_BXL1_20230904.jpg,https://www.fairprice.com.sg/product/glory-nonya-kaya-400g-47268,sg_dataset/images/Spreads/Kaya-Spread/Kaya-Spread_017.jpg,2026-07-09
Kaya-Spread,Spreads,AAA Nyonya Kaya Coconut Jam 250 G,AAA,250 G,3.6,3.6,fairprice,https://media.nedigital.sg/fairprice/90042552_XL1_20260704140934_aae5e43f29b312113e887737010fb94f.jpg,https://www.fairprice.com.sg/product/aaa-nyonya-kaya-coconut-jam-250-g-250-g-90042552,sg_dataset/images/Spreads/Kaya-Spread/Kaya-Spread_019.jpg,2026-07-09
Kaya-Spread,Spreads,Golden Light Nonya Kaya Coconut Jam,Golden Light,425g,3.66,3.66,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13226866_XL1_20230106.jpg,https://www.fairprice.com.sg/product/golden-light-nonya-kaya-coconut-jam-425g-13226866,sg_dataset/images/Spreads/Kaya-Spread/Kaya-Spread_021.jpg,2026-07-09
Kaya-Spread,Spreads,Golden Light Nonya Kaya Coconut Jam,Golden Light,425g,3.66,3.66,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13226866_LXL1_20230106.jpg,https://www.fairprice.com.sg/product/golden-light-nonya-kaya-coconut-jam-425g-13226866,sg_dataset/images/Spreads/Kaya-Spread/Kaya-Spread_023.jpg,2026-07-09
Kaya-Spread,Spreads,Golden Light Nonya Kaya Coconut Jam,Golden Light,425g,3.66,3.66,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13226866_BXL1_20230106.jpg,https://www.fairprice.com.sg/product/golden-light-nonya-kaya-coconut-jam-425g-13226866,sg_dataset/images/Spreads/Kaya-Spread/Kaya-Spread_025.jpg,2026-07-09
Kaya-Spread,Spreads,Delyco Traditional Nyonya Kaya - Sri Kaya,Delyco,425 G,3.85,3.85,fairprice,https://media.nedigital.sg/fairprice/90231857_XL1_20260611064216_a6e7fbfcfdd08d4a3569251e717d35bf.jpg,https://www.fairprice.com.sg/product/delyco-traditional-nyonya-kaya---sri-kaya,sg_dataset/images/Spreads/Kaya-Spread/Kaya-Spread_027.jpg,2026-07-09
Kaya-Spread,Spreads,Delyco Traditional Nyonya Kaya - Sri Kaya,Delyco,425 G,3.85,3.85,fairprice,https://media.nedigital.sg/fairprice/90231857_BXL1_20260611064216_b5ec801d8571762d27cdb389551a5249.jpg,https://www.fairprice.com.sg/product/delyco-traditional-nyonya-kaya---sri-kaya,sg_dataset/images/Spreads/Kaya-Spread/Kaya-Spread_029.jpg,2026-07-09
Kaya-Spread,Spreads,Delyco Traditional Nyonya Kaya - Sri Kaya,Delyco,425 G,3.85,3.85,fairprice,https://media.nedigital.sg/fairprice/90231857_LXL1_20260611064216_0131c33d8a45fa182d5519db11137453.jpg,https://www.fairprice.com.sg/product/delyco-traditional-nyonya-kaya---sri-kaya,sg_dataset/images/Spreads/Kaya-Spread/Kaya-Spread_031.jpg,2026-07-09
Kaya-Spread,Spreads,Delyco Traditional Nyonya Kaya - Pandan Kaya,Delyco,425 G,3.85,3.85,fairprice,https://media.nedigital.sg/fairprice/90231858_XL1_20260625112256_427033c4ac0786cce90bbd169a29ff4f.jpg,https://www.fairprice.com.sg/product/delyco-traditional-nyonya-kaya---pandan-kaya,sg_dataset/images/Spreads/Kaya-Spread/Kaya-Spread_033.jpg,2026-07-09
Kaya-Spread,Spreads,Delyco Traditional Nyonya Kaya - Pandan Kaya,Delyco,425 G,3.85,3.85,fairprice,https://media.nedigital.sg/fairprice/90231858_BXL1_20260625112256_8e202e8f24716d58af2fc9a63541765b.jpg,https://www.fairprice.com.sg/product/delyco-traditional-nyonya-kaya---pandan-kaya,sg_dataset/images/Spreads/Kaya-Spread/Kaya-Spread_035.jpg,2026-07-09
Kaya-Spread,Spreads,Delyco Traditional Nyonya Kaya - Pandan Kaya,Delyco,425 G,3.85,3.85,fairprice,https://media.nedigital.sg/fairprice/90231858_LXL1_20260625112256_d75a895750df82e61357987bdb04bcd0.jpg,https://www.fairprice.com.sg/product/delyco-traditional-nyonya-kaya---pandan-kaya,sg_dataset/images/Spreads/Kaya-Spread/Kaya-Spread_037.jpg,2026-07-09
Kaya-Spread,Spreads,FairPrice Nonya Kaya (Less Sugar),Fairprice,250g,3.87,3.87,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13184374_XL1_20250918.jpg,https://www.fairprice.com.sg/product/fairprice-nonya-kaya-less-sugar-250g-13184374,sg_dataset/images/Spreads/Kaya-Spread/Kaya-Spread_039.jpg,2026-07-09
Kaya-Spread,Spreads,FairPrice Nonya Kaya (Less Sugar),Fairprice,250g,3.87,3.87,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13184374_LXL1_20250918.jpg,https://www.fairprice.com.sg/product/fairprice-nonya-kaya-less-sugar-250g-13184374,sg_dataset/images/Spreads/Kaya-Spread/Kaya-Spread_041.jpg,2026-07-09
